SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,OCCUPATION_TYPE,CNT_FAM_MEMBERS,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,REGION_POPULATION_RELATIVE,DAYS_REGISTRATION,DAYS_ID_PUBLISH
102757,0,Revolving loans,M,N,N,1,29982,316825,6600.52,275062.0,Commercial associate,Higher education,Widow,Office apartment,-11424,-12401,Drivers,2,Self-employed,,0.632295,,0.034843,-3040,-5609
102758,0,Revolving loans,M,N,Y,1,24368,59438,2701.73,57030.0,Commercial associate,Incomplete higher,Single / not married,Co-op apartment,-12399,-14479,Core staff,1,Business Entity Type 3,0.474882,0.404378,,0.015255,-10390,-260
102759,0,Cash loans,M,Y,Y,0,82050,246907,16460.47,220320.0,State servant,Incomplete higher,Civil marriage,House / apartment,-18065,365243,Sales staff,1,School,0.157057,0.665513,,0.036168,-15419,-4385
102760,0,Revolving loans,M,N,Y,3,16680,176509,9806.06,124795.0,Commercial associate,Higher education,Civil marriage,House / apartment,-13841,-10338,Cleaning staff,2,School,0.265823,0.917931,0.321589,0.065855,-7578,-5219
102761,0,Cash loans,M,Y,N,0,70640,117108,3002.77,102018.0,State servant,Incomplete higher,Separated,House / apartment,-12805,-9111,Sales staff,3,Other,0.494442,0.41489,0.522223,0.029252,-5449,-4970
102762,0,Revolving loans,F,Y,Y,2,560687,656198,12619.19,568321.0,Pensioner,Secondary / secondary special,Civil marriage,With parents,-25062,-11293,Drivers,1,Other,0.145515,0.385547,0.165718,0.055852,-23231,-2972
102763,0,Cash loans,M,N,N,3,11876,58980,4536.92,57561.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-23706,-6968,Cleaning staff,3,XNA,0.319714,0.478067,0.145621,0.003624,-41,-6507
102764,0,Cash loans,F,Y,Y,0,114306,348728,6974.56,310420.0,Pensioner,Academic degree,Married,Municipal apartment,-15243,365243,Cleaning staff,3,Other,,0.530824,0.308712,0.015293,-1007,-886
102765,0,Cash loans,F,Y,N,1,135560,135325,3075.57,105712.0,Working,Higher education,Married,Municipal apartment,-9525,-11156,Accountants,4,Trade: type 7,0.043461,0.474828,,0.036397,-6514,-3237
102766,0,Revolving loans,F,N,N,0,314099,222197,7661.97,160194.0,Working,Lower secondary,Single / not married,Office apartment,-19939,-5005,nan,2,School,0.157702,0.513854,0.27118,0.074768,-14101,-3274
102767,0,Revolving loans,F,Y,Y,1,37824,503003,21869.7,488856.0,Commercial associate,Incomplete higher,Civil marriage,Rented apartment,-12088,365243,Medicine staff,3,XNA,,0.641346,,0.036424,-24254,-1074
102768,0,Revolving loans,F,N,Y,1,24024,160539,8449.42,123904.0,Pensioner,Higher education,Single / not married,With parents,-13458,-3316,Accountants,4,Government,0.342793,0.764558,0.312003,0.067769,-618,-3980
102769,0,Revolving loans,F,Y,Y,1,105965,406614,7392.98,378539.0,State servant,Academic degree,Married,House / apartment,-25264,-14732,Core staff,3,Medicine,0.130384,0.213455,0.13235,0.032726,-5629,-755
102770,0,Revolving loans,F,Y,Y,3,127484,1551624,77581.2,1219005.0,Working,Lower secondary,Civil marriage,House / apartment,-16576,-4401,Laborers,2,Government,0.195215,0.519771,,0.012727,-13591,-5749
102771,0,Cash loans,M,Y,N,0,85847,159168,6920.35,125216.0,Commercial associate,Incomplete higher,Married,Municipal apartment,-14668,-9222,Drivers,2,Other,,0.590729,,0.008472,-23656,-6866
102772,0,Cash loans,F,N,N,0,101191,672503,30568.32,650234.0,Pensioner,Lower secondary,Widow,Office apartment,-15446,-721,nan,4,Self-employed,,0.497018,,0.075174,-18310,-1434
102773,0,Cash loans,M,Y,Y,0,88430,899615,23674.08,722684.0,Commercial associate,Higher education,Civil marriage,House / apartment,-22907,365243,Core staff,2,School,,0.721967,0.493614,0.028834,-16338,-2415
102774,0,Cash loans,M,N,Y,2,91412,183727,5567.48,132513.0,Commercial associate,Lower secondary,Single / not married,Co-op apartment,-13172,-2963,Core staff,2,Business Entity Type 2,0.22204,0.416546,,0.00346,-8237,-2522
102775,0,Revolving loans,F,N,Y,2,69040,153375,4145.27,128447.0,Pensioner,Secondary / secondary special,Separated,Co-op apartment,-9820,-6205,Accountants,1,Government,,0.402449,,0.043666,-9184,-5882
102776,0,Revolving loans,F,N,N,0,56875,190452,6143.61,167602.0,Working,Incomplete higher,Married,With parents,-14288,-5516,Managers,1,Self-employed,0.217009,0.71778,,0.002556,-22643,-5193
102777,0,Cash loans,F,N,Y,0,256883,161892,5781.86,129447.0,Pensioner,Incomplete higher,Married,Co-op apartment,-9181,-12777,Private service staff,2,Business Entity Type 2,0.303858,0.64072,,0.041108,-17731,-285
102778,0,Revolving loans,F,Y,N,2,57367,238343,4497.04,,Commercial associate,Academic degree,Single / not married,Rented apartment,-19613,-4191,Cleaning staff,3,Medicine,,0.639372,,0.018055,-21731,-5407
102779,0,Cash loans,F,N,Y,0,63671,671579,12671.3,480591.0,Working,Lower secondary,Civil marriage,With parents,-13354,-13659,Core staff,2,School,0.128733,0.312509,,0.050968,-21394,-5359
102780,0,Cash loans,F,N,N,1,661019,112591,4021.11,94097.0,Commercial associate,Academic degree,Civil marriage,With parents,-14527,-1727,Accountants,1,Trade: type 7,0.068402,0.55835,0.382408,0.013532,-9852,-4127
102781,0,Cash loans,M,N,Y,1,43538,135251,2940.24,126265.0,State servant,Secondary / secondary special,Separated,Municipal apartment,-17747,-2705,Cooking staff,2,Trade: type 7,0.257146,0.541181,0.352606,0.035913,-14749,-5395
102782,0,Revolving loans,M,N,N,0,256958,199872,3569.14,173425.0,Commercial associate,Academic degree,Single / not married,House / apartment,-7413,-2246,Cleaning staff,4,Other,,0.345681,0.395551,0.011056,-2467,-125
102783,0,Cash loans,M,N,Y,1,64918,129616,7624.47,98802.0,Working,Secondary / secondary special,Single / not married,Office apartment,-25397,-1192,Managers,2,School,0.213703,0.357625,,0.052596,-14966,-2426
102784,0,Cash loans,F,N,N,1,145881,246241,7943.26,213360.0,Commercial associate,Incomplete higher,Widow,Co-op apartment,-20764,-1139,Drivers,2,Business Entity Type 3,0.547622,0.193533,0.354396,0.038388,-9449,-4732
102785,0,Revolving loans,M,Y,N,1,290430,995953,26917.65,770812.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-12923,-421,Accountants,3,School,0.469694,0.492971,0.404265,0.000867,-19607,-1842
102786,0,Cash loans,M,N,N,1,278220,461484,8096.21,365732.0,State servant,Higher education,Separated,Office apartment,-24788,-1692,Laborers,3,Self-employed,,0.834277,0.438122,0.009859,-24134,-6682
102787,1,Cash loans,F,Y,Y,0,55535,442173,15247.34,367151.0,Commercial associate,Academic degree,Widow,House / apartment,-13784,-11295,Managers,2,School,0.59818,0.375481,,0.01677,-14346,-648
102788,0,Cash loans,M,N,Y,3,29413,382199,23887.44,318125.0,Working,Lower secondary,Single / not married,With parents,-18489,-7625,Cleaning staff,4,Business Entity Type 3,0.269126,0.271238,0.050275,0.049963,-13174,-6321
102789,0,Revolving loans,F,Y,Y,2,72776,409833,9314.39,342847.0,State servant,Lower secondary,Widow,Office apartment,-16844,-2554,Sales staff,3,Trade: type 7,0.076803,0.607134,0.057125,0.007995,-1998,-4010
102790,0,Cash loans,M,N,Y,0,56743,252728,10109.12,235058.0,Commercial associate,Incomplete higher,Civil marriage,Rented apartment,-22871,-719,Managers,2,Trade: type 7,,0.651975,,0.024681,-1513,-5338
102791,0,Revolving loans,F,N,N,0,74564,247197,17656.93,212784.0,Pensioner,Higher education,Single / not married,Rented apartment,-10888,-11235,Managers,2,XNA,0.294674,0.284033,0.571695,0.039271,-14354,-2916
102792,0,Revolving loans,M,Y,Y,3,18416,190709,,136575.0,Working,Incomplete higher,Single / not married,Municipal apartment,-11319,-11180,Cleaning staff,2,Construction,0.053039,0.488761,0.589393,0.052459,-23203,-3363
102793,0,Revolving loans,F,Y,N,0,178097,409090,18595.0,328939.0,State servant,Secondary / secondary special,Married,House / apartment,-14150,-304,Cooking staff,2,Government,0.350039,,,0.054002,-21526,-309
102794,0,Revolving loans,M,Y,N,2,53006,792639,18433.47,571145.0,Working,Higher education,Married,House / apartment,-20071,365243,Sales staff,2,Business Entity Type 2,,,0.525461,0.041931,-8505,-6157
102795,0,Cash loans,M,N,N,1,29839,206360,10861.05,204816.0,State servant,Secondary / secondary special,Separated,Rented apartment,-19889,-6897,Sales staff,3,Business Entity Type 2,0.301663,0.935869,,0.066493,-5437,-5942
102796,0,Cash loans,M,Y,N,0,292339,342216,28518.0,315489.0,Commercial associate,Incomplete higher,Separated,House / apartment,-15974,-9424,Accountants,1,Other,0.478856,0.626226,,0.015431,-10615,-1165
102797,0,Cash loans,F,N,N,0,75734,460714,10714.28,433486.0,Pensioner,Higher education,Single / not married,House / apartment,-24202,-101,Drivers,2,XNA,0.449761,0.71447,,0.031019,-20303,-2507
102798,0,Cash loans,F,Y,N,2,38260,189136,3568.6,158665.0,Working,Academic degree,Married,House / apartment,-23569,-3579,Accountants,2,Other,0.41068,0.07705,,0.040363,-4646,-6904
102799,0,Cash loans,F,Y,Y,0,90804,383177,8515.04,301332.0,Working,Higher education,Married,Office apartment,-18481,-2939,Drivers,2,Medicine,0.135902,0.851453,,0.071998,-2277,-564
102800,0,Revolving loans,F,N,N,0,15409,28186,805.31,25727.0,State servant,Incomplete higher,Widow,Co-op apartment,-11670,-1469,Private service staff,1,Government,,,0.127864,0.00845,-22016,-5595
102801,0,Revolving loans,M,Y,N,1,53201,379520,15180.8,,State servant,Secondary / secondary special,Widow,Rented apartment,-19708,-13526,Accountants,3,Construction,0.403693,0.751363,0.33008,0.037375,-5749,-3243
102802,0,Cash loans,F,N,N,0,181881,176820,2996.95,145048.0,State servant,Lower secondary,Married,House / apartment,-18661,-13764,Managers,4,Other,0.531152,0.855641,,0.07346,-7660,-2766
102803,0,Revolving loans,F,N,N,1,42847,208475,4435.64,202076.0,Commercial associate,Higher education,Widow,Co-op apartment,-23546,-2644,Laborers,2,Business Entity Type 3,0.402867,0.346941,0.233022,0.024265,-7926,-316
102804,0,Revolving loans,M,N,N,3,228536,644017,15707.73,592172.0,Working,Lower secondary,Civil marriage,With parents,-21902,-12707,Medicine staff,3,Other,0.567328,0.711952,0.179691,0.055241,-9529,-2753
102805,0,Cash loans,M,N,N,1,192302,40725,1071.71,,State servant,Secondary / secondary special,Married,Municipal apartment,-21312,-5410,Cleaning staff,2,Self-employed,0.323313,0.553843,,0.055103,-24743,-2148
102806,0,Cash loans,M,N,N,1,186854,580407,14510.17,460737.0,State servant,Secondary / secondary special,Civil marriage,Municipal apartment,-8136,-9357,Managers,3,Business Entity Type 2,0.496839,0.448843,0.724663,0.032822,-5367,-1018
102807,0,Cash loans,M,N,N,3,127406,264182,6773.9,196532.0,Working,Academic degree,Civil marriage,Office apartment,-21868,-9256,Managers,2,Business Entity Type 3,,0.179763,,0.024585,-21406,-3920
102808,0,Cash loans,M,Y,Y,3,114220,231184,7005.58,201731.0,State servant,Higher education,Married,With parents,-18279,-12538,Drivers,2,School,0.284197,0.787385,0.140781,0.0107,-2557,-3467
102809,0,Cash loans,M,N,N,2,82316,288663,19244.2,203669.0,Working,Incomplete higher,Single / not married,House / apartment,-23765,-9028,Medicine staff,3,XNA,0.068268,0.220551,0.523845,0.038498,-16091,-1750
102810,0,Revolving loans,F,Y,N,2,194758,56785,1720.76,47217.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,-23176,-1913,Medicine staff,1,Government,0.280417,0.816556,0.3419,0.029198,-22134,-5237
102811,0,Cash loans,M,N,N,1,219829,727501,20785.74,553522.0,Commercial associate,Incomplete higher,Married,With parents,-22608,-12918,nan,3,Business Entity Type 3,,0.31435,0.076431,0.023258,-1209,-3486
102812,0,Revolving loans,M,N,Y,0,57607,799068,15668.0,696170.0,Commercial associate,Higher education,Widow,Rented apartment,-13360,-3163,Cooking staff,2,XNA,,0.168813,0.492025,0.021705,-14730,-3564
102813,0,Revolving loans,F,Y,N,0,68183,229371,6950.64,192772.0,Pensioner,Secondary / secondary special,Widow,Office apartment,-18467,-3389,Drivers,2,Business Entity Type 2,0.140518,0.234617,0.162151,0.070343,-13781,-6827
102814,0,Cash loans,F,Y,Y,0,140663,73551,2043.08,55237.0,Commercial associate,Higher education,Separated,Municipal apartment,-8344,-10467,Cleaning staff,2,Business Entity Type 2,0.154737,0.339987,,0.019765,-10463,-2007
102815,0,Revolving loans,M,Y,Y,1,45484,235601,4808.18,169414.0,Working,Incomplete higher,Civil marriage,Municipal apartment,-13237,-8023,Managers,3,Business Entity Type 3,,0.452922,0.260391,0.031636,-23543,-961
102816,0,Revolving loans,M,Y,N,0,103156,927590,18930.41,852860.0,Working,Academic degree,Separated,Municipal apartment,-15247,-12106,Core staff,2,XNA,,0.403456,0.620403,0.0661,-14536,-5616
102817,0,Cash loans,F,Y,Y,0,35305,278804,5808.42,270394.0,Working,Incomplete higher,Widow,Office apartment,-8685,-10520,Sales staff,4,XNA,0.541309,0.299665,,0.01807,-9153,-5237
102818,0,Revolving loans,M,Y,N,3,49384,260519,12405.67,235300.0,State servant,Secondary / secondary special,Civil marriage,Municipal apartment,-19141,-4023,Drivers,1,Construction,0.05586,0.550515,0.354977,0.044215,-1736,-3275
102819,0,Revolving loans,F,Y,N,1,42395,540224,13851.9,533762.0,Pensioner,Incomplete higher,Married,With parents,-15579,-3801,Cooking staff,2,Medicine,0.400023,0.16969,0.487734,0.061445,-8712,-204
102820,0,Revolving loans,M,N,N,0,92508,533930,35595.33,472833.0,State servant,Academic degree,Married,Co-op apartment,-12449,-10153,Managers,1,Business Entity Type 3,0.17871,0.261651,0.609572,0.050449,-7137,-1245
102821,0,Cash loans,M,N,N,0,119774,1345832,26916.64,1189683.0,Commercial associate,Academic degree,Separated,Office apartment,-8322,365243,Cleaning staff,2,Construction,,0.560829,0.239948,0.06952,-20959,-3658
102822,1,Cash loans,F,Y,Y,1,24239,801497,23573.44,641838.0,Working,Academic degree,Widow,Office apartment,-7848,-541,Drivers,3,School,0.51127,,0.519245,0.051128,-13726,-439
102823,0,Revolving loans,F,Y,N,3,602171,87350,2079.76,85602.0,Working,Lower secondary,Civil marriage,Municipal apartment,-12473,365243,Laborers,1,Medicine,0.119474,0.431425,0.1626,0.007703,-7638,-2020
102824,0,Revolving loans,F,Y,Y,3,65147,68273,1706.83,52898.0,Commercial associate,Higher education,Separated,Office apartment,-22804,-2575,Core staff,3,Construction,,0.707926,,0.00519,-22710,-838
102825,0,Revolving loans,M,Y,N,0,96089,194290,6476.33,188482.0,Commercial associate,Incomplete higher,Separated,With parents,-13461,-3764,Laborers,3,School,0.354675,0.488093,0.821492,0.009629,-4492,-5049
102826,0,Revolving loans,F,N,N,1,120790,248921,5185.85,234871.0,Pensioner,Academic degree,Civil marriage,Municipal apartment,-8748,365243,Laborers,3,Self-employed,0.064634,0.896131,0.259541,0.064967,-17332,-1604
102827,0,Revolving loans,M,Y,Y,1,40177,615714,30785.7,463333.0,Commercial associate,Incomplete higher,Married,House / apartment,-15180,-6542,Laborers,2,Medicine,,,0.200088,0.020976,-13976,-167
102828,0,Cash loans,F,N,Y,1,386229,154811,8147.95,122202.0,Pensioner,Academic degree,Separated,Co-op apartment,-15204,-8803,Private service staff,3,Other,0.329685,0.635993,0.227112,0.050524,-20086,-1902
102829,0,Cash loans,F,N,Y,0,190459,299400,6804.55,285059.0,Working,Higher education,Married,Co-op apartment,-11295,-8346,nan,3,Construction,0.277987,0.397022,0.266234,0.014939,-4675,-1977
102830,0,Cash loans,M,N,N,1,220083,430609,13048.76,364697.0,Working,Academic degree,Separated,Office apartment,-16766,-12070,Medicine staff,3,School,,0.66472,0.190512,0.03841,-271,-161
102831,0,Revolving loans,M,N,Y,0,90462,191387,3479.76,180273.0,Commercial associate,Incomplete higher,Separated,Office apartment,-24980,-6172,Cleaning staff,1,Medicine,0.56827,,,0.011799,-11749,-5373
102832,0,Revolving loans,M,N,N,0,160265,439804,20943.05,338215.0,Working,Secondary / secondary special,Separated,With parents,-9931,-13512,Drivers,3,Business Entity Type 3,,0.272699,0.481933,0.005154,-3839,-3146
102833,0,Revolving loans,M,Y,N,1,59959,368436,26316.86,364463.0,Working,Secondary / secondary special,Separated,Co-op apartment,-13633,-5240,Accountants,3,Business Entity Type 3,0.210218,0.512226,,0.072395,-856,-1774
102834,0,Cash loans,M,N,Y,1,184424,145921,6632.77,,State servant,Incomplete higher,Widow,Co-op apartment,-19166,-14347,Cooking staff,2,Business Entity Type 2,0.180709,0.260539,0.459681,0.004901,-15183,-6199
102835,0,Cash loans,F,N,Y,2,40227,203727,3772.72,181081.0,Working,Lower secondary,Single / not married,Municipal apartment,-21527,-6737,Laborers,2,Business Entity Type 3,0.135518,0.404411,0.192389,0.030102,-20245,-1662
102836,0,Cash loans,F,N,Y,0,140572,485104,9511.84,411944.0,Pensioner,Lower secondary,Single / not married,Co-op apartment,-13095,-11024,Managers,3,Business Entity Type 3,0.165399,0.496392,0.462742,0.074474,-4870,-6311
102837,0,Revolving loans,M,Y,N,0,421079,300490,16693.89,296572.0,State servant,Secondary / secondary special,Widow,House / apartment,-23434,-8367,Medicine staff,1,Medicine,0.261214,0.135967,,0.069378,-22169,-4599
102838,0,Cash loans,F,Y,Y,2,337081,137478,4043.47,126645.0,Commercial associate,Incomplete higher,Widow,Rented apartment,-18603,-14673,Medicine staff,3,Other,,0.409882,0.235793,0.079541,-11783,-5040
102839,0,Cash loans,F,N,N,3,434293,43881,2089.57,40231.0,State servant,Incomplete higher,Married,Rented apartment,-7460,-6459,Cooking staff,1,Business Entity Type 2,0.694372,0.56415,0.068549,0.007096,-11972,-3334
102840,0,Cash loans,M,Y,N,0,79413,219379,16875.31,,Commercial associate,Academic degree,Single / not married,Office apartment,-17518,-3912,Core staff,3,Trade: type 7,,0.509494,,0.074836,-21056,-3143
102841,0,Revolving loans,M,Y,Y,0,73304,1326361,25025.68,1174290.0,Commercial associate,Incomplete higher,Married,House / apartment,-12551,-8019,Core staff,1,School,0.18794,0.767853,0.569026,0.070728,-16503,-3924
102842,0,Revolving loans,M,Y,N,3,60368,246831,10284.62,210820.0,Pensioner,Incomplete higher,Single / not married,Co-op apartment,-21602,-6344,Drivers,1,Construction,,0.762523,0.630751,0.054466,-19755,-3479
102843,0,Revolving loans,M,N,Y,0,17559,562919,11727.48,485585.0,State servant,Higher education,Separated,Rented apartment,-7774,365243,Private service staff,1,Construction,0.153503,0.76114,0.244808,0.058885,-590,-1893
102844,0,Revolving loans,F,Y,N,1,18810,56976,965.69,45266.0,Pensioner,Lower secondary,Married,Co-op apartment,-23443,-6573,Private service staff,1,Construction,0.261551,0.135424,0.165322,0.076997,-20240,-6255
102845,0,Revolving loans,M,Y,Y,0,40542,266278,8589.61,216401.0,Commercial associate,Academic degree,Married,House / apartment,-7332,365243,Medicine staff,3,Trade: type 7,0.249865,0.601049,,0.02023,-17736,-3517
102846,0,Revolving loans,F,N,Y,0,50872,145648,9709.87,105340.0,State servant,Higher education,Single / not married,Co-op apartment,-21983,-2822,Cleaning staff,3,Business Entity Type 3,0.233232,,0.434275,0.03073,-11697,-1729
102847,1,Cash loans,F,N,Y,2,119111,1064545,18354.22,1043844.0,Pensioner,Academic degree,Civil marriage,Co-op apartment,-18565,-14757,Drivers,3,School,0.335113,0.268771,0.246369,0.072871,-11272,-6055
102848,0,Cash loans,F,Y,Y,0,23006,221123,5528.07,217380.0,Pensioner,Incomplete higher,Married,House / apartment,-13237,-13738,Managers,4,Other,,0.270938,0.073091,0.046895,-17740,-1919
